account_id,customer_id,account_type,balance,credit_limit,status,opened_date
ACC001647,CUST01647,Savings,129265.03,0,Active,2018-03-27
ACC001648,CUST01648,Current,47890.91,0,Active,2021-11-08
ACC001649,CUST01649,Savings,112329.89,0,Active,2021-08-21
ACC001650,CUST01650,Savings,6299.99,0,Active,2019-06-12
ACC001651,CUST01651,Credit,206425.49,210133,Active,2023-03-17
ACC001652,CUST01652,Savings,165931.11,0,Active,2025-03-03
ACC001653,CUST01653,Savings,55914.43,0,Active,2024-10-09
ACC001654,CUST01654,Credit,266354.51,291884,Active,2025-08-29
ACC001655,CUST01655,Current,199368.82,0,Active,2020-09-06
ACC001656,CUST01656,Savings,49494.0,0,Active,2021-04-30
ACC001657,CUST01657,Savings,75710.6,0,Active,2019-12-20
ACC001658,CUST01658,Savings,51466.78,0,Active,2023-03-23
ACC001659,CUST01659,Savings,131388.73,0,Active,2021-12-30
ACC001660,CUST01660,Current,73580.49,0,Active,2024-04-10
ACC001661,CUST01661,Savings,24171.15,0,Active,2022-06-05
ACC001662,CUST01662,Savings,102246.02,0,Active,2022-08-02
ACC001663,CUST01663,Savings,177957.79,0,Active,2024-12-15
ACC001664,CUST01664,Current,113724.67,0,Inactive,2022-06-19
ACC001665,CUST01665,Savings,146250.49,0,Active,2023-03-20
ACC001666,CUST01666,Current,120257.79,0,Active,2022-06-08
ACC001667,CUST01667,Savings,162023.33,0,Active,2018-05-23
ACC001668,CUST01668,Savings,126659.34,0,Active,2024-11-12
ACC001669,CUST01669,Credit,98850.44,209955,Active,2023-04-02
ACC001670,CUST01670,Savings,112882.71,0,Active,2025-02-25
ACC001671,CUST01671,Savings,239539.81,0,Active,2020-01-11
ACC001672,CUST01672,Savings,151028.87,0,Active,2022-01-13
ACC001673,CUST01673,Savings,55787.05,0,Active,2018-12-13
ACC001674,CUST01674,Savings,111808.14,0,Active,2021-10-13
ACC001675,CUST01675,Current,130017.82,0,Active,2021-06-08
ACC001676,CUST01676,Savings,96843.2,0,Active,2024-06-12
ACC001677,CUST01677,Savings,24279.29,0,Active,2022-08-30
ACC001678,CUST01678,Savings,59758.9,0,Active,2020-11-27
ACC001679,CUST01679,Savings,81866.8,0,Active,2025-07-10
ACC001680,CUST01680,Savings,283583.86,0,Inactive,2023-02-04
ACC001681,CUST01681,Savings,141668.34,0,Active,2022-12-22
ACC001682,CUST01682,Savings,34158.42,0,Active,2020-03-29
ACC001683,CUST01683,Savings,100666.53,0,Active,2018-06-11
ACC001684,CUST01684,Savings,218818.01,0,Active,2024-05-02
ACC001685,CUST01685,Credit,72906.97,63624,Inactive,2024-09-26
ACC001686,CUST01686,Savings,189885.43,0,Active,2024-05-17
ACC001687,CUST01687,Savings,35020.36,0,Active,2018-09-23
ACC001688,CUST01688,Savings,8009.81,0,Active,2023-10-02
ACC001689,CUST01689,Savings,205844.51,0,Active,2022-11-11
ACC001690,CUST01690,Savings,79183.2,0,Active,2019-09-29
ACC001691,CUST01691,Savings,25218.08,0,Active,2024-12-12
ACC001692,CUST01692,Savings,83248.04,0,Active,2024-01-22
ACC001693,CUST01693,Savings,119594.85,0,Active,2021-05-26
ACC001694,CUST01694,Savings,138782.38,0,Active,2025-07-11
ACC001695,CUST01695,Savings,12709.12,0,Active,2019-06-26
ACC001696,CUST01696,Savings,69188.52,0,Active,2024-09-17
ACC001697,CUST01697,Savings,110566.07,0,Active,2023-10-21
ACC001698,CUST01698,Current,138599.82,0,Inactive,2021-02-08
ACC001699,CUST01699,Savings,55329.77,0,Active,2025-04-17
ACC001700,CUST01700,Current,93732.05,0,Active,2018-10-02
ACC001701,CUST01701,Current,72758.47,0,Active,2024-01-08
ACC001702,CUST01702,Savings,121992.95,0,Active,2018-05-03
ACC001703,CUST01703,Savings,201702.46,0,Active,2023-06-03
ACC001704,CUST01704,Current,86175.67,0,Inactive,2021-03-08
ACC001705,CUST01705,Savings,39814.49,0,Active,2024-08-31
ACC001706,CUST01706,Current,66712.99,0,Active,2022-11-25
ACC001707,CUST01707,Savings,264863.29,0,Active,2021-01-28
ACC001708,CUST01708,Savings,59919.42,0,Active,2019-06-14
ACC001709,CUST01709,Credit,45835.32,169469,Active,2023-11-08
ACC001710,CUST01710,Savings,82852.22,0,Active,2025-07-31
ACC001711,CUST01711,Current,100682.21,0,Active,2022-04-12
ACC001712,CUST01712,Credit,75692.18,87850,Active,2023-02-20
ACC001713,CUST01713,Savings,35172.15,0,Active,2025-08-06
ACC001714,CUST01714,Savings,129082.18,0,Active,2018-07-04
ACC001715,CUST01715,Savings,122067.81,0,Active,2018-06-02
ACC001716,CUST01716,Savings,158614.9,0,Active,2022-03-03
ACC001717,CUST01717,Savings,120436.07,0,Active,2020-06-18
ACC001718,CUST01718,Current,252707.58,0,Active,2019-06-29
ACC001719,CUST01719,Savings,165733.71,0,Active,2021-07-09
ACC001720,CUST01720,Current,147022.59,0,Active,2023-06-10
ACC001721,CUST01721,Credit,205871.84,172456,Active,2024-03-07
ACC001722,CUST01722,Savings,116100.12,0,Active,2020-10-27
ACC001723,CUST01723,Savings,94981.96,0,Active,2019-12-26
ACC001724,CUST01724,Savings,128224.07,0,Active,2019-05-13
ACC001725,CUST01725,Savings,23240.22,0,Active,2025-08-23
ACC001726,CUST01726,Savings,116323.38,0,Active,2024-12-24
ACC001727,CUST01727,Savings,100614.85,0,Active,2024-08-12
ACC001728,CUST01728,Savings,136490.14,0,Inactive,2021-12-05
ACC001729,CUST01729,Current,190206.62,0,Inactive,2023-11-25
ACC001730,CUST01730,Savings,149504.21,0,Active,2023-05-22
ACC001731,CUST01731,Savings,66834.81,0,Inactive,2022-11-16
ACC001732,CUST01732,Savings,172879.14,0,Active,2023-01-14
ACC001733,CUST01733,Current,254758.96,0,Active,2021-04-26
ACC001734,CUST01734,Savings,192994.7,0,Active,2021-09-29
ACC001735,CUST01735,Savings,42533.44,0,Active,2019-06-24
ACC001736,CUST01736,Savings,148593.59,0,Active,2020-02-27
ACC001737,CUST01737,Savings,47353.2,0,Active,2024-11-09
ACC001738,CUST01738,Savings,89220.42,0,Active,2024-03-19
ACC001739,CUST01739,Savings,134145.44,0,Active,2022-10-12
ACC001740,CUST01740,Savings,123950.47,0,Active,2019-10-03
ACC001741,CUST01741,Current,190878.1,0,Active,2022-12-22
ACC001742,CUST01742,Credit,255451.24,95853,Active,2020-09-24
ACC001743,CUST01743,Savings,142076.87,0,Active,2022-12-02
ACC001744,CUST01744,Current,84947.78,0,Active,2018-12-01
ACC001745,CUST01745,Savings,24241.6,0,Active,2023-03-04
ACC001746,CUST01746,Credit,218028.63,66069,Active,2021-02-03
ACC001747,CUST01747,Savings,100943.44,0,Active,2018-06-11
ACC001748,CUST01748,Current,104231.34,0,Active,2023-04-25
ACC001749,CUST01749,Savings,109388.88,0,Active,2020-07-15
ACC001750,CUST01750,Current,138299.0,0,Active,2022-05-24
ACC001751,CUST01751,Savings,140679.02,0,Active,2024-08-21
ACC001752,CUST01752,Savings,90122.12,0,Active,2022-06-20
ACC001753,CUST01753,Savings,100323.9,0,Active,2024-02-04
ACC001754,CUST01754,Current,71937.09,0,Active,2018-06-29
ACC001755,CUST01755,Savings,66799.74,0,Active,2023-09-15
ACC001756,CUST01756,Savings,66582.52,0,Active,2022-04-10
ACC001757,CUST01757,Savings,99600.1,0,Active,2022-06-24
ACC001758,CUST01758,Savings,58163.82,0,Inactive,2024-05-11
ACC001759,CUST01759,Savings,7170.91,0,Active,2021-06-21
ACC001760,CUST01760,Current,84008.84,0,Active,2018-05-01
ACC001761,CUST01761,Savings,44535.65,0,Active,2022-11-13
ACC001762,CUST01762,Savings,113973.99,0,Active,2019-07-21
ACC001763,CUST01763,Savings,71752.25,0,Active,2024-03-04
ACC001764,CUST01764,Savings,139303.49,0,Active,2019-02-14
ACC001765,CUST01765,Savings,47635.86,0,Active,2020-02-13
ACC001766,CUST01766,Savings,28279.03,0,Active,2023-03-31
ACC001767,CUST01767,Savings,100478.9,0,Active,2021-01-01
ACC001768,CUST01768,Savings,81737.57,0,Active,2021-08-21
ACC001769,CUST01769,Savings,41690.12,0,Active,2022-01-27
ACC001770,CUST01770,Savings,165810.17,0,Active,2021-09-19
ACC001771,CUST01771,Savings,53681.38,0,Active,2022-08-07
ACC001772,CUST01772,Savings,64680.11,0,Active,2018-12-05
ACC001773,CUST01773,Savings,183898.61,0,Active,2022-11-13
ACC001774,CUST01774,Savings,144016.69,0,Active,2018-09-05
ACC001775,CUST01775,Savings,49596.78,0,Active,2023-01-19
ACC001776,CUST01776,Current,86485.72,0,Active,2019-01-08
ACC001777,CUST01777,Savings,46035.01,0,Active,2021-03-24
ACC001778,CUST01778,Savings,176339.6,0,Active,2025-04-19
ACC001779,CUST01779,Savings,176271.67,0,Active,2021-12-03
ACC001780,CUST01780,Savings,276366.84,0,Active,2020-01-13
ACC001781,CUST01781,Savings,335892.07,0,Active,2020-11-05
ACC001782,CUST01782,Savings,71195.14,0,Active,2021-09-19
ACC001783,CUST01783,Savings,160322.04,0,Active,2023-04-04
ACC001784,CUST01784,Savings,24884.68,0,Active,2019-06-19
ACC001785,CUST01785,Credit,119225.24,158831,Active,2021-07-08
ACC001786,CUST01786,Savings,136939.85,0,Active,2023-05-14
ACC001787,CUST01787,Savings,55770.18,0,Active,2019-03-05
ACC001788,CUST01788,Savings,68275.0,0,Active,2023-08-26
ACC001789,CUST01789,Savings,176952.27,0,Active,2025-01-06
ACC001790,CUST01790,Savings,138938.65,0,Active,2020-07-09
ACC001791,CUST01791,Savings,256835.41,0,Active,2025-08-15
ACC001792,CUST01792,Savings,240307.33,0,Active,2022-11-24
ACC001793,CUST01793,Savings,30923.89,0,Active,2020-05-15
ACC001794,CUST01794,Savings,75946.27,0,Active,2018-12-05
ACC001795,CUST01795,Current,51725.06,0,Active,2018-01-22
ACC001796,CUST01796,Credit,164191.02,155208,Active,2021-12-17
ACC001797,CUST01797,Savings,126295.46,0,Active,2022-11-11
ACC001798,CUST01798,Current,54276.35,0,Active,2019-12-22
ACC001799,CUST01799,Credit,60361.7,220878,Active,2018-09-10
ACC001800,CUST01800,Savings,210882.35,0,Active,2021-03-07
ACC001801,CUST01801,Savings,81631.36,0,Active,2022-02-17
ACC001802,CUST01802,Savings,21517.74,0,Active,2024-01-05
ACC001803,CUST01803,Credit,50894.51,218786,Inactive,2024-03-17
ACC001804,CUST01804,Current,286569.16,0,Active,2021-02-10
ACC001805,CUST01805,Savings,186932.84,0,Active,2024-06-12
ACC001806,CUST01806,Credit,43900.28,175080,Active,2022-06-25
ACC001807,CUST01807,Savings,119192.53,0,Active,2024-10-27
ACC001808,CUST01808,Savings,180408.71,0,Active,2025-07-24
ACC001809,CUST01809,Savings,30582.49,0,Active,2025-01-08
ACC001810,CUST01810,Savings,191844.57,0,Active,2024-09-06
ACC001811,CUST01811,Savings,138167.39,0,Active,2023-03-16
ACC001812,CUST01812,Savings,65586.49,0,Active,2020-05-20
ACC001813,CUST01813,Savings,151121.89,0,Active,2024-07-12
ACC001814,CUST01814,Savings,127351.66,0,Active,2024-12-22
ACC001815,CUST01815,Current,132526.49,0,Inactive,2020-09-23
ACC001816,CUST01816,Savings,116635.18,0,Active,2020-10-06
ACC001817,CUST01817,Savings,58845.44,0,Active,2024-03-18
ACC001818,CUST01818,Savings,66580.29,0,Active,2019-09-23
ACC001819,CUST01819,Current,91857.07,0,Active,2020-08-21
ACC001820,CUST01820,Savings,109699.86,0,Active,2021-05-24
ACC001821,CUST01821,Savings,156302.54,0,Active,2022-11-18
ACC001822,CUST01822,Savings,290347.22,0,Active,2018-08-13
ACC001823,CUST01823,Savings,122510.13,0,Active,2021-05-24
ACC001824,CUST01824,Credit,154712.97,144642,Active,2023-08-08
ACC001825,CUST01825,Savings,175219.57,0,Active,2023-07-28
ACC001826,CUST01826,Savings,161045.07,0,Active,2019-11-27
ACC001827,CUST01827,Savings,57312.11,0,Active,2019-01-30
ACC001828,CUST01828,Savings,221959.36,0,Active,2024-11-29
ACC001829,CUST01829,Savings,202815.68,0,Active,2021-10-02
ACC001830,CUST01830,Credit,115681.55,127940,Active,2022-08-04
ACC001831,CUST01831,Savings,59700.41,0,Active,2020-01-14
ACC001832,CUST01832,Savings,108640.36,0,Active,2020-08-17
ACC001833,CUST01833,Savings,33726.43,0,Active,2020-12-18
ACC001834,CUST01834,Savings,238089.44,0,Active,2024-05-04
ACC001835,CUST01835,Savings,70692.85,0,Active,2018-03-11
ACC001836,CUST01836,Current,88936.58,0,Active,2020-11-19
ACC001837,CUST01837,Savings,228744.07,0,Active,2023-11-20
ACC001838,CUST01838,Savings,213708.65,0,Active,2021-05-29
ACC001839,CUST01839,Savings,130304.77,0,Active,2023-10-12
ACC001840,CUST01840,Credit,257912.83,72822,Active,2020-02-08
ACC001841,CUST01841,Savings,56059.35,0,Active,2020-06-06
ACC001842,CUST01842,Savings,130344.29,0,Active,2019-09-15
ACC001843,CUST01843,Savings,56382.47,0,Active,2023-06-23
ACC001844,CUST01844,Savings,195939.67,0,Active,2023-07-26
ACC001845,CUST01845,Savings,192099.95,0,Inactive,2021-07-15
ACC001846,CUST01846,Current,268020.08,0,Active,2023-05-08
ACC001847,CUST01847,Savings,106646.18,0,Active,2024-06-26
ACC001848,CUST01848,Savings,309183.31,0,Active,2018-04-20
ACC001849,CUST01849,Credit,53164.69,220337,Inactive,2020-02-18
ACC001850,CUST01850,Current,103184.22,0,Active,2023-09-23
ACC001851,CUST01851,Credit,54508.57,109374,Active,2020-12-08
ACC001852,CUST01852,Current,119997.67,0,Active,2019-03-05
ACC001853,CUST01853,Savings,57840.66,0,Active,2023-11-18
ACC001854,CUST01854,Current,196239.22,0,Active,2020-09-04
ACC001855,CUST01855,Savings,140812.28,0,Active,2020-04-16
ACC001856,CUST01856,Savings,50049.24,0,Active,2025-07-16
ACC001857,CUST01857,Savings,171010.89,0,Active,2025-08-21
ACC001858,CUST01858,Savings,247861.31,0,Active,2024-08-28
ACC001859,CUST01859,Savings,148730.58,0,Active,2018-06-19
ACC001860,CUST01860,Credit,40012.9,260048,Active,2025-05-20
ACC001861,CUST01861,Savings,97228.92,0,Active,2025-03-03
ACC001862,CUST01862,Savings,159754.2,0,Active,2024-04-09
ACC001863,CUST01863,Savings,91587.08,0,Active,2021-04-09
ACC001864,CUST01864,Current,52689.4,0,Active,2018-02-25
ACC001865,CUST01865,Savings,208870.2,0,Active,2018-05-05
ACC001866,CUST01866,Current,89148.2,0,Active,2021-12-24
ACC001867,CUST01867,Savings,247946.47,0,Active,2022-05-01
ACC001868,CUST01868,Savings,76209.69,0,Active,2024-12-22
ACC001869,CUST01869,Savings,85912.29,0,Active,2019-08-29
ACC001870,CUST01870,Savings,72390.6,0,Active,2024-11-18
ACC001871,CUST01871,Savings,96209.33,0,Active,2019-08-14
ACC001872,CUST01872,Savings,139480.24,0,Active,2018-12-12
ACC001873,CUST01873,Current,54616.46,0,Active,2023-09-17
ACC001874,CUST01874,Savings,47675.19,0,Active,2022-07-31
ACC001875,CUST01875,Savings,30053.18,0,Active,2022-03-25
ACC001876,CUST01876,Savings,27160.21,0,Active,2019-09-02
ACC001877,CUST01877,Savings,40366.48,0,Active,2025-03-02
ACC001878,CUST01878,Savings,75871.74,0,Active,2022-12-16
ACC001879,CUST01879,Savings,118703.62,0,Active,2024-01-27
ACC001880,CUST01880,Savings,135022.74,0,Active,2021-08-09
ACC001881,CUST01881,Savings,115458.89,0,Active,2024-12-05
ACC001882,CUST01882,Savings,232281.15,0,Active,2020-08-28
ACC001883,CUST01883,Savings,273613.0,0,Active,2023-12-25
ACC001884,CUST01884,Savings,89413.57,0,Active,2020-09-05
ACC001885,CUST01885,Savings,55253.68,0,Active,2021-10-31
ACC001886,CUST01886,Current,319794.13,0,Active,2020-11-11
ACC001887,CUST01887,Current,204862.64,0,Active,2021-07-10
ACC001888,CUST01888,Savings,196437.7,0,Active,2022-09-17
ACC001889,CUST01889,Savings,73907.55,0,Active,2025-07-31
ACC001890,CUST01890,Savings,173427.73,0,Active,2024-03-27
ACC001891,CUST01891,Savings,116010.33,0,Active,2023-02-06
ACC001892,CUST01892,Savings,101907.37,0,Active,2022-03-14
ACC001893,CUST01893,Savings,101800.15,0,Inactive,2019-07-21
ACC001894,CUST01894,Savings,143217.14,0,Active,2021-11-08
ACC001895,CUST01895,Current,236496.91,0,Active,2022-03-27
ACC001896,CUST01896,Savings,334462.42,0,Active,2023-09-23
ACC001897,CUST01897,Savings,82372.04,0,Inactive,2024-04-07
ACC001898,CUST01898,Savings,119951.76,0,Active,2024-08-10
ACC001899,CUST01899,Savings,100339.52,0,Active,2018-02-12
ACC001900,CUST01900,Savings,137753.97,0,Active,2023-11-25
ACC001901,CUST01901,Current,92784.61,0,Active,2018-12-11
ACC001902,CUST01902,Current,304009.04,0,Inactive,2018-05-27
ACC001903,CUST01903,Savings,68375.04,0,Inactive,2019-07-13
ACC001904,CUST01904,Savings,82444.71,0,Active,2023-12-28
ACC001905,CUST01905,Current,74617.28,0,Active,2023-11-18
ACC001906,CUST01906,Savings,97348.34,0,Active,2023-06-26
ACC001907,CUST01907,Savings,42551.71,0,Active,2022-01-15
ACC001908,CUST01908,Savings,75544.88,0,Inactive,2023-06-28
ACC001909,CUST01909,Savings,136970.62,0,Active,2020-04-04
ACC001910,CUST01910,Savings,136382.06,0,Active,2023-08-20
ACC001911,CUST01911,Current,124029.56,0,Active,2018-06-14
ACC001912,CUST01912,Savings,225070.78,0,Active,2024-08-12
ACC001913,CUST01913,Savings,140135.6,0,Active,2020-01-07
ACC001914,CUST01914,Savings,220979.51,0,Active,2019-10-20
ACC001915,CUST01915,Credit,334600.27,295889,Active,2018-06-06
ACC001916,CUST01916,Savings,175914.31,0,Active,2023-07-13
ACC001917,CUST01917,Current,42704.72,0,Active,2023-04-18
ACC001918,CUST01918,Savings,126951.95,0,Active,2019-01-29
ACC001919,CUST01919,Savings,116143.18,0,Active,2020-10-15
ACC001920,CUST01920,Savings,247722.44,0,Active,2019-03-03
ACC001921,CUST01921,Current,99547.47,0,Active,2018-04-03
ACC001922,CUST01922,Savings,62252.89,0,Active,2018-11-28
ACC001923,CUST01923,Current,78410.06,0,Active,2020-11-18
ACC001924,CUST01924,Credit,43892.59,235627,Active,2022-06-08
ACC001925,CUST01925,Savings,6931.07,0,Active,2021-03-16
ACC001926,CUST01926,Savings,304812.0,0,Active,2019-11-09
ACC001927,CUST01927,Savings,107900.65,0,Active,2019-08-25
ACC001928,CUST01928,Savings,46978.99,0,Active,2023-09-02
ACC001929,CUST01929,Credit,260194.11,136310,Active,2021-04-21
ACC001930,CUST01930,Savings,284789.11,0,Active,2025-05-20
ACC001931,CUST01931,Current,118530.91,0,Active,2023-05-26
ACC001932,CUST01932,Savings,41009.69,0,Active,2018-08-18
ACC001933,CUST01933,Savings,79645.38,0,Active,2021-06-01
ACC001934,CUST01934,Savings,93012.27,0,Active,2024-05-30
ACC001935,CUST01935,Savings,110116.72,0,Active,2021-08-19
ACC001936,CUST01936,Savings,51304.31,0,Active,2023-07-14
ACC001937,CUST01937,Savings,184133.79,0,Active,2022-07-12
ACC001938,CUST01938,Savings,19773.33,0,Active,2025-02-25
ACC001939,CUST01939,Savings,201155.21,0,Active,2019-08-27
ACC001940,CUST01940,Savings,225266.12,0,Active,2023-06-03
ACC001941,CUST01941,Savings,84763.77,0,Active,2018-01-11
ACC001942,CUST01942,Savings,102528.86,0,Active,2018-11-24
ACC001943,CUST01943,Savings,241089.08,0,Active,2024-04-03
ACC001944,CUST01944,Savings,156261.28,0,Active,2019-05-30
ACC001945,CUST01945,Savings,86700.13,0,Active,2024-11-20
ACC001946,CUST01946,Savings,93322.42,0,Active,2019-11-07
ACC001947,CUST01947,Savings,143687.51,0,Active,2022-04-24
ACC001948,CUST01948,Savings,289575.78,0,Active,2018-07-29
ACC001949,CUST01949,Credit,95145.01,53298,Active,2023-11-25
ACC001950,CUST01950,Savings,85023.92,0,Active,2023-06-13
ACC001951,CUST01951,Savings,109647.95,0,Active,2021-10-28
ACC001952,CUST01952,Savings,110045.97,0,Active,2023-01-13
ACC001953,CUST01953,Savings,129184.67,0,Active,2025-01-18
ACC001954,CUST01954,Credit,102731.32,259177,Active,2022-11-09
ACC001955,CUST01955,Savings,207933.14,0,Active,2022-12-27
ACC001956,CUST01956,Savings,59034.34,0,Active,2018-12-17
ACC001957,CUST01957,Current,137660.62,0,Active,2022-04-02
ACC001958,CUST01958,Savings,140832.95,0,Active,2019-06-12
ACC001959,CUST01959,Savings,62683.11,0,Active,2025-07-27
ACC001960,CUST01960,Credit,136858.78,177307,Active,2022-09-09
ACC001961,CUST01961,Credit,142991.13,210949,Active,2020-08-02
ACC001962,CUST01962,Savings,12631.09,0,Active,2021-05-15
ACC001963,CUST01963,Savings,55206.21,0,Active,2023-03-07
ACC001964,CUST01964,Savings,252395.38,0,Active,2019-12-07
ACC001965,CUST01965,Current,72999.12,0,Active,2022-08-29
ACC001966,CUST01966,Savings,46894.89,0,Active,2018-10-06
ACC001967,CUST01967,Savings,26180.59,0,Active,2025-02-28
ACC001968,CUST01968,Savings,51677.94,0,Active,2018-02-15
ACC001969,CUST01969,Savings,100052.2,0,Active,2023-05-05
ACC001970,CUST01970,Savings,44476.34,0,Active,2018-05-03
ACC001971,CUST01971,Savings,157445.49,0,Active,2018-04-26
ACC001972,CUST01972,Savings,61914.3,0,Active,2021-05-04
ACC001973,CUST01973,Savings,129770.14,0,Active,2024-08-12
ACC001974,CUST01974,Savings,232289.26,0,Active,2025-08-11
ACC001975,CUST01975,Savings,224208.39,0,Active,2018-10-05
ACC001976,CUST01976,Savings,128455.58,0,Active,2020-01-23
ACC001977,CUST01977,Current,49287.31,0,Active,2021-06-07
ACC001978,CUST01978,Savings,104343.62,0,Inactive,2020-02-03
ACC001979,CUST01979,Savings,130954.25,0,Active,2025-08-18
ACC001980,CUST01980,Savings,369199.18,0,Active,2023-03-04
ACC001981,CUST01981,Savings,25966.2,0,Active,2021-09-03
ACC001982,CUST01982,Savings,104571.97,0,Active,2020-10-26
ACC001983,CUST01983,Savings,154215.79,0,Inactive,2024-10-15
ACC001984,CUST01984,Savings,114909.77,0,Active,2018-03-05
ACC001985,CUST01985,Savings,122606.21,0,Active,2023-10-09
ACC001986,CUST01986,Savings,64477.76,0,Active,2023-11-10
ACC001987,CUST01987,Credit,182313.48,269320,Active,2018-05-24
ACC001988,CUST01988,Savings,110076.86,0,Active,2020-02-03
ACC001989,CUST01989,Savings,122340.34,0,Active,2020-05-05
ACC001990,CUST01990,Savings,193354.51,0,Active,2020-04-21
ACC001991,CUST01991,Savings,88391.27,0,Active,2019-10-01
ACC001992,CUST01992,Savings,217364.56,0,Active,2021-08-07
ACC001993,CUST01993,Current,43355.43,0,Active,2021-04-22
ACC001994,CUST01994,Savings,126529.9,0,Active,2018-02-15
ACC001995,CUST01995,Savings,61779.26,0,Active,2019-07-16
ACC001996,CUST01996,Savings,51078.89,0,Active,2024-02-19
ACC001997,CUST01997,Current,287700.24,0,Inactive,2022-04-17
ACC001998,CUST01998,Savings,45068.0,0,Inactive,2019-12-21
ACC001999,CUST01999,Savings,111388.96,0,Active,2023-10-04
ACC002000,CUST02000,Savings,42520.48,0,Active,2025-04-13
ACC002001,CUST02001,Savings,209851.52,0,Active,2019-10-29
