transaction_id,account_id,merchant_id,branch_id,transaction_datetime,transaction_type,amount,payment_method,channel,opening_balance,closing_balance,status,reference_no
TXN0026483,ACC004642,MER012,BR013,2025-02-27 03:31:00,Debit,2692.65,NEFT,Mobile Banking,49391.04,46698.39,Success,REF1245640755
TXN0026484,ACC001069,MER006,BR020,2025-08-03 10:23:00,Debit,1224.87,Credit Card,Internet Banking,87643.37,86418.5,Success,REF4390614415
TXN0026485,ACC003666,MER004,BR005,2026-07-05 23:46:00,Debit,3763.3,UPI,ATM,121433.32,117670.02,Success,REF7048206151
TXN0026486,ACC001274,MER003,BR003,2025-09-17 20:19:00,Debit,1714.9,UPI,Mobile Banking,125905.95,124191.06,Success,REF6994714294
TXN0026487,ACC004634,MER001,BR014,2025-01-24 15:25:00,Debit,12705.43,Debit Card,ATM,182198.37,169492.94,Success,REF1327047630
TXN0026488,ACC000135,MER078,BR011,2025-10-27 22:29:00,Debit,1403.72,NEFT,ATM,5984.39,4580.68,Success,REF6513661973
TXN0026489,ACC003350,MER065,BR007,2026-04-29 09:12:00,Debit,722.5,UPI,POS,115028.95,114306.45,Success,REF4613796072
TXN0026490,ACC001111,MER083,BR003,2025-10-28 12:06:00,Debit,994.95,Credit Card,POS,73265.38,72270.43,Success,REF5521196151
TXN0026491,ACC003609,MER042,BR007,2026-08-12 05:32:00,Debit,3294.08,NEFT,POS,138951.7,135657.62,Success,REF3693161514
TXN0026492,ACC004342,MER052,BR003,2026-06-11 07:47:00,Debit,4570.93,Debit Card,POS,148472.18,143901.24,Success,REF1875011455
TXN0026493,ACC005314,MER092,BR024,2025-12-05 20:17:00,Debit,2379.83,UPI,Mobile Banking,145772.59,143392.76,Success,REF3587531851
TXN0026494,ACC004159,MER002,BR002,2026-03-10 19:45:00,Credit,1027.11,Debit Card,POS,77877.37,78904.48,Success,REF9489370751
TXN0026495,ACC004255,MER086,BR007,2025-12-09 13:26:00,Debit,1076.47,UPI,Mobile Banking,86330.31,85253.84,Success,REF7942311525
TXN0026496,ACC005756,MER098,BR012,2026-07-19 14:09:00,Debit,2813.76,UPI,POS,108968.21,106154.45,Success,REF8755928354
TXN0026497,ACC003802,MER002,BR015,2025-05-15 01:00:00,Credit,669.49,Credit Card,ATM,54052.73,54722.22,Success,REF1569301410
TXN0026498,ACC004006,MER117,BR017,2025-04-29 19:13:00,Debit,3795.33,Credit Card,Mobile Banking,34446.81,30651.48,Success,REF2081983922
TXN0026499,ACC002263,MER002,BR010,2025-04-02 12:00:00,Credit,1966.06,Debit Card,Internet Banking,62078.6,64044.66,Success,REF1317149896
TXN0026500,ACC006142,MER060,BR005,2025-08-16 14:00:00,Debit,3013.44,UPI,POS,128801.69,125788.25,Success,REF7265786658
TXN0026501,ACC004286,MER111,BR022,2025-12-15 14:34:00,Debit,5480.5,UPI,Mobile Banking,86739.89,81259.39,Success,REF6848783697
TXN0026502,ACC002070,MER033,BR002,2025-10-29 02:59:00,Debit,4073.72,UPI,Internet Banking,7956.12,3882.4,Failed,REF7056999529
TXN0026503,ACC003400,MER012,BR002,2025-09-03 09:16:00,Debit,4722.82,IMPS,POS,136244.46,131521.65,Success,REF8743262918
TXN0026504,ACC001375,MER015,BR022,2025-05-09 04:19:00,Debit,1596.55,Debit Card,Mobile Banking,99076.43,97479.88,Success,REF9724699970
TXN0026505,ACC003865,MER002,BR022,2026-03-11 18:57:00,Credit,3012.78,IMPS,ATM,165121.66,168134.44,Success,REF5801364708
TXN0026506,ACC005360,MER109,BR025,2026-02-19 07:14:00,Debit,1054.88,Credit Card,POS,143995.44,142940.55,Success,REF5423135920
TXN0026507,ACC002078,MER020,BR017,2026-03-03 14:56:00,Debit,2186.71,UPI,Mobile Banking,160472.66,158285.96,Success,REF2115014330
TXN0026508,ACC004268,MER098,BR023,2025-07-25 14:24:00,Debit,2784.51,UPI,Internet Banking,146028.04,143243.54,Success,REF8211905093
TXN0026509,ACC005714,MER057,BR012,2026-05-05 16:12:00,Debit,1350.63,Credit Card,Mobile Banking,51456.71,50106.08,Success,REF8125137261
TXN0026510,ACC000576,MER080,BR005,2025-06-23 06:51:00,Debit,2118.17,IMPS,Mobile Banking,142440.8,140322.63,Success,REF3727616799
TXN0026511,ACC001305,MER002,BR009,2025-12-08 04:24:00,Credit,2437.01,Debit Card,Mobile Banking,132830.56,135267.58,Success,REF1121880169
TXN0026512,ACC000302,MER002,BR009,2025-04-09 20:29:00,Credit,221.36,UPI,Internet Banking,61125.82,61347.18,Success,REF1961660338
TXN0026513,ACC002180,MER097,BR009,2026-05-26 05:53:00,Debit,1644.6,Debit Card,Mobile Banking,183891.61,182247.01,Success,REF1250584700
TXN0026514,ACC005894,MER002,BR008,2026-05-05 04:12:00,Credit,904.47,Debit Card,POS,152843.51,153747.98,Success,REF1025219114
TXN0026515,ACC002605,MER005,BR010,2026-03-22 05:33:00,Debit,483.32,Debit Card,Mobile Banking,60096.08,59612.76,Success,REF6525388910
TXN0026516,ACC003398,MER076,BR022,2026-03-10 13:35:00,Debit,263.56,Debit Card,POS,50978.85,50715.29,Success,REF7189207170
TXN0026517,ACC002024,MER076,BR023,2026-02-16 15:19:00,Debit,1357.82,UPI,Mobile Banking,51643.1,50285.28,Success,REF1605277375
TXN0026518,ACC005151,MER106,BR018,2025-05-04 14:45:00,Debit,2932.65,Debit Card,Mobile Banking,396306.73,393374.08,Success,REF2220736689
TXN0026519,ACC002809,MER051,BR018,2025-07-25 19:32:00,Debit,4626.2,NEFT,POS,12117.22,7491.02,Success,REF4508697267
TXN0026520,ACC005281,MER017,BR013,2026-04-20 08:01:00,Debit,3356.52,Debit Card,Mobile Banking,382833.87,379477.34,Success,REF4779730816
TXN0026521,ACC005975,MER085,BR017,2025-12-01 12:03:00,Debit,612.47,NEFT,Internet Banking,136439.45,135826.98,Success,REF5846184652
TXN0026522,ACC000610,MER076,BR007,2025-02-26 18:23:00,Debit,2399.36,Debit Card,Internet Banking,196491.37,194092.0,Success,REF9255627343
TXN0026523,ACC004192,MER014,BR017,2025-01-05 03:24:00,Debit,1564.65,UPI,Mobile Banking,127441.24,125876.59,Success,REF2494887319
TXN0026524,ACC002151,MER098,BR005,2025-07-25 03:00:00,Debit,7570.12,UPI,Mobile Banking,83698.36,76128.23,Success,REF2817486798
TXN0026525,ACC004285,MER088,BR002,2025-04-26 13:50:00,Debit,988.93,UPI,POS,200745.7,199756.77,Success,REF9222961655
TXN0026526,ACC000198,MER069,BR012,2025-06-09 01:55:00,Debit,2324.09,UPI,Mobile Banking,127910.35,125586.27,Success,REF5317377293
TXN0026527,ACC001754,MER002,BR012,2026-02-21 06:58:00,Credit,2282.04,UPI,Mobile Banking,33916.07,36198.11,Success,REF7500038557
TXN0026528,ACC001084,MER009,BR010,2026-06-09 10:45:00,Debit,7724.87,UPI,Internet Banking,156468.04,148743.18,Success,REF6083378225
TXN0026529,ACC002420,MER002,BR022,2026-04-15 08:26:00,Credit,289.82,Credit Card,POS,106960.14,107249.96,Success,REF9262438599
TXN0026530,ACC001087,MER099,BR021,2025-07-13 18:38:00,Debit,350.04,Debit Card,Mobile Banking,192838.14,192488.1,Success,REF3954253397
TXN0026531,ACC004882,MER077,BR015,2026-07-15 04:13:00,Debit,1076.6,Credit Card,Mobile Banking,137828.25,136751.66,Failed,REF6691072031
TXN0026532,ACC002462,MER045,BR024,2026-05-28 14:39:00,Debit,1690.71,UPI,ATM,13511.04,11820.33,Failed,REF9380286854
TXN0026533,ACC001828,MER079,BR012,2025-04-07 12:31:00,Debit,1204.96,Credit Card,POS,211800.27,210595.3,Success,REF5323928849
TXN0026534,ACC002867,MER114,BR020,2025-04-25 20:19:00,Debit,1492.56,UPI,Mobile Banking,61461.87,59969.31,Success,REF8235621717
TXN0026535,ACC002540,MER087,BR005,2025-09-17 20:54:00,Debit,4547.12,Debit Card,POS,254201.43,249654.31,Success,REF7409273710
TXN0026536,ACC002975,MER005,BR016,2025-03-13 22:08:00,Debit,1503.73,Credit Card,ATM,76845.03,75341.29,Success,REF4494722226
TXN0026537,ACC002843,MER071,BR005,2025-06-24 04:49:00,Debit,4484.09,Credit Card,Mobile Banking,91532.14,87048.06,Success,REF5186449364
TXN0026538,ACC004319,MER039,BR017,2025-06-22 15:55:00,Debit,1964.79,IMPS,Mobile Banking,186768.27,184803.48,Success,REF9968066830
TXN0026539,ACC003426,MER101,BR006,2026-07-27 04:25:00,Debit,539.33,Debit Card,POS,155937.7,155398.37,Success,REF1729425807
TXN0026540,ACC002214,MER060,BR004,2026-02-09 17:53:00,Debit,1035.17,Credit Card,Mobile Banking,138051.69,137016.53,Success,REF8171821747
TXN0026541,ACC005887,MER001,BR023,2025-06-16 21:34:00,Debit,6675.68,Credit Card,POS,87780.17,81104.48,Success,REF8641075285
TXN0026542,ACC000667,MER079,BR019,2025-01-28 04:09:00,Debit,3035.0,Debit Card,POS,32967.89,29932.89,Success,REF2791359609
TXN0026543,ACC001708,MER002,BR019,2026-03-19 17:42:00,Credit,1787.24,NEFT,Internet Banking,44786.74,46573.98,Success,REF5767723921
TXN0026544,ACC005790,MER002,BR002,2026-01-20 05:08:00,Debit,4441.2,UPI,Internet Banking,70078.27,65637.07,Success,REF2298601786
TXN0026545,ACC004953,MER090,BR025,2026-05-28 16:20:00,Debit,4290.94,IMPS,POS,94671.42,90380.48,Success,REF9289680162
TXN0026546,ACC004150,MER073,BR025,2026-03-11 14:06:00,Debit,2717.11,UPI,POS,261188.48,258471.37,Success,REF9448279226
TXN0026547,ACC004303,MER110,BR020,2026-07-05 06:03:00,Debit,833.93,Debit Card,Internet Banking,335559.54,334725.61,Success,REF2487631123
TXN0026548,ACC003639,MER106,BR012,2026-01-26 17:13:00,Debit,5364.79,UPI,ATM,62544.15,57179.36,Success,REF8282181967
TXN0026549,ACC001218,MER005,BR018,2025-01-04 20:17:00,Debit,121.24,UPI,POS,96749.97,96628.73,Success,REF1523490094
TXN0026550,ACC002015,MER116,BR024,2025-02-12 17:03:00,Debit,2488.63,UPI,Mobile Banking,100406.74,97918.11,Success,REF4008517593
TXN0026551,ACC000125,MER002,BR024,2025-01-13 21:38:00,Credit,1606.51,UPI,ATM,191816.62,193423.13,Success,REF2999334687
TXN0026552,ACC000558,MER094,BR018,2025-04-10 17:34:00,Debit,740.87,Credit Card,Mobile Banking,62366.64,61625.78,Success,REF8584451832
TXN0026553,ACC000709,MER002,BR001,2026-05-23 17:35:00,Credit,1937.28,NEFT,Mobile Banking,98425.49,100362.77,Success,REF4444634417
TXN0026554,ACC005662,MER092,BR021,2025-07-13 00:33:00,Debit,5493.13,Debit Card,Mobile Banking,112706.83,107213.69,Success,REF3571810825
TXN0026555,ACC006146,MER030,BR003,2025-11-28 08:18:00,Debit,649.0,UPI,Mobile Banking,27398.08,26749.08,Success,REF9405087086
TXN0026556,ACC000445,MER069,BR009,2026-02-14 00:33:00,Debit,590.39,UPI,Mobile Banking,21793.77,21203.38,Success,REF9491853596
TXN0026557,ACC003253,MER005,BR006,2025-04-21 23:05:00,Debit,397.0,UPI,Mobile Banking,22647.34,22250.34,Success,REF8177620205
TXN0026558,ACC001060,MER006,BR014,2026-07-23 08:34:00,Debit,939.09,UPI,Mobile Banking,215610.6,214671.51,Success,REF1001090025
TXN0026559,ACC001211,MER079,BR005,2025-06-09 14:57:00,Debit,2113.58,Credit Card,Mobile Banking,211330.12,209216.54,Success,REF8514198241
TXN0026560,ACC003543,MER061,BR021,2025-11-12 22:45:00,Debit,802.31,UPI,POS,24499.24,23696.93,Success,REF7079951812
TXN0026561,ACC001902,MER088,BR002,2026-02-18 06:21:00,Debit,3407.44,Credit Card,ATM,438813.99,435406.55,Success,REF9774722084
TXN0026562,ACC004939,MER002,BR014,2025-11-30 13:15:00,Credit,1437.03,Debit Card,POS,323401.76,324838.79,Success,REF9904649457
TXN0026563,ACC001516,MER120,BR013,2025-05-01 05:22:00,Debit,852.81,IMPS,Internet Banking,73928.57,73075.76,Success,REF3729453710
TXN0026564,ACC002523,MER114,BR021,2026-07-04 04:53:00,Debit,1815.21,UPI,ATM,125135.35,123320.14,Success,REF5120996683
TXN0026565,ACC002966,MER066,BR014,2026-03-01 22:01:00,Debit,2265.7,Credit Card,Internet Banking,108102.79,105837.09,Success,REF3673280656
TXN0026566,ACC005341,MER053,BR001,2025-12-29 08:23:00,Debit,1994.39,NEFT,POS,81543.93,79549.54,Success,REF5375385120
TXN0026567,ACC005210,MER027,BR020,2026-05-05 20:09:00,Debit,7355.47,UPI,POS,185881.76,178526.29,Success,REF3388806208
TXN0026568,ACC000947,MER057,BR011,2026-07-08 17:44:00,Debit,2030.83,Credit Card,Mobile Banking,146384.09,144353.25,Success,REF2679908575
TXN0026569,ACC004883,MER036,BR015,2025-09-16 20:33:00,Debit,4557.98,NEFT,POS,143200.34,138642.35,Success,REF9348998885
TXN0026570,ACC003610,MER112,BR015,2025-09-16 23:09:00,Debit,1299.63,Debit Card,Mobile Banking,27705.52,26405.9,Success,REF2331028284
TXN0026571,ACC006001,MER107,BR001,2025-03-01 03:24:00,Debit,1305.96,UPI,ATM,101835.42,100529.46,Success,REF7776739682
TXN0026572,ACC002326,MER002,BR019,2025-04-06 13:00:00,Credit,1516.04,UPI,POS,66450.44,67966.48,Success,REF3655164931
TXN0026573,ACC002537,MER090,BR015,2026-07-06 16:51:00,Debit,5558.13,Credit Card,Mobile Banking,52254.32,46696.19,Success,REF8508863894
TXN0026574,ACC005515,MER002,BR014,2025-09-21 06:55:00,Debit,914.84,UPI,Mobile Banking,60804.65,59889.81,Success,REF9828728550
TXN0026575,ACC005450,MER066,BR001,2025-10-27 09:50:00,Debit,910.21,UPI,POS,55126.77,54216.56,Success,REF6935176302
TXN0026576,ACC003484,MER025,BR014,2025-09-23 23:09:00,Debit,4966.51,NEFT,Mobile Banking,217267.11,212300.6,Failed,REF1082426181
TXN0026577,ACC001406,MER061,BR012,2026-03-17 21:29:00,Debit,1325.1,UPI,POS,199365.5,198040.39,Success,REF3993146462
TXN0026578,ACC000032,MER086,BR025,2025-07-02 19:53:00,Debit,2338.33,UPI,Internet Banking,72028.81,69690.48,Success,REF3474950731
TXN0026579,ACC003165,MER069,BR009,2025-12-10 22:26:00,Debit,5457.1,Debit Card,Internet Banking,404386.86,398929.76,Success,REF1111997873
TXN0026580,ACC004729,MER015,BR011,2025-08-16 02:05:00,Debit,2082.78,IMPS,Mobile Banking,50093.47,48010.68,Success,REF8796904162
TXN0026581,ACC000149,MER009,BR024,2025-12-16 21:30:00,Debit,1101.16,UPI,Internet Banking,60856.32,59755.16,Success,REF5502875951
TXN0026582,ACC005102,MER107,BR001,2025-12-05 08:01:00,Debit,1297.45,Debit Card,Mobile Banking,235996.44,234699.0,Success,REF5182080246
TXN0026583,ACC004353,MER115,BR012,2025-01-19 07:31:00,Debit,778.82,UPI,Mobile Banking,145445.88,144667.06,Success,REF7558392989
TXN0026584,ACC000379,MER002,BR021,2025-10-24 00:55:00,Credit,1908.76,Debit Card,ATM,109189.18,111097.94,Success,REF9456367102
TXN0026585,ACC005487,MER047,BR017,2025-06-08 07:11:00,Debit,890.37,Debit Card,Internet Banking,236564.56,235674.19,Success,REF9143496247
TXN0026586,ACC004188,MER005,BR025,2026-03-18 11:01:00,Debit,1260.19,Credit Card,Mobile Banking,155479.88,154219.69,Success,REF5766968239
TXN0026587,ACC002977,MER002,BR011,2026-01-29 02:51:00,Credit,1951.72,IMPS,ATM,37180.19,39131.91,Success,REF6403571220
TXN0026588,ACC003339,MER111,BR004,2025-11-15 09:32:00,Debit,1012.72,Debit Card,POS,33864.19,32851.47,Failed,REF1761608862
TXN0026589,ACC000112,MER068,BR010,2026-01-03 12:29:00,Debit,879.14,NEFT,Internet Banking,135301.06,134421.93,Success,REF4371859561
TXN0026590,ACC004554,MER007,BR020,2026-03-23 01:07:00,Debit,213.19,Debit Card,POS,30446.96,30233.77,Success,REF9581843252
TXN0026591,ACC004344,MER053,BR001,2025-12-26 05:40:00,Debit,1251.91,UPI,POS,151882.79,150630.88,Success,REF3173230461
TXN0026592,ACC002674,MER038,BR013,2025-12-28 03:40:00,Debit,876.65,UPI,Mobile Banking,87445.59,86568.94,Success,REF4526052132
TXN0026593,ACC003295,MER005,BR004,2025-06-11 21:34:00,Debit,3693.99,UPI,Mobile Banking,41998.33,38304.34,Success,REF4568927459
TXN0026594,ACC001238,MER104,BR012,2026-08-10 06:38:00,Debit,2945.37,Debit Card,Internet Banking,48142.08,45196.71,Success,REF4077663930
TXN0026595,ACC002059,MER002,BR012,2025-06-29 19:12:00,Debit,658.46,Debit Card,Mobile Banking,181852.42,181193.95,Success,REF2848999855
TXN0026596,ACC001726,MER033,BR011,2025-01-07 12:04:00,Debit,5419.11,UPI,Internet Banking,108096.46,102677.34,Success,REF9207097899
TXN0026597,ACC000196,MER002,BR019,2025-10-24 01:19:00,Credit,795.88,IMPS,Mobile Banking,175252.37,176048.25,Success,REF1073510795
TXN0026598,ACC004287,MER008,BR004,2026-05-26 09:54:00,Debit,1338.19,UPI,Mobile Banking,238426.71,237088.51,Success,REF9642109586
TXN0026599,ACC005068,MER047,BR021,2026-03-07 10:12:00,Debit,285.43,Debit Card,Mobile Banking,93109.21,92823.78,Success,REF1608140508
TXN0026600,ACC001834,MER002,BR011,2025-03-29 13:05:00,Credit,716.67,Debit Card,ATM,236506.0,237222.67,Success,REF5003166872
TXN0026601,ACC004417,MER066,BR006,2025-01-23 16:14:00,Debit,1482.22,UPI,Internet Banking,58233.03,56750.81,Success,REF8332576152
TXN0026602,ACC002888,MER010,BR014,2026-08-08 17:15:00,Debit,5650.1,UPI,Mobile Banking,93669.69,88019.59,Failed,REF7636503716
TXN0026603,ACC005408,MER020,BR014,2025-04-12 01:08:00,Debit,1145.88,UPI,POS,159595.06,158449.18,Success,REF2148833679
TXN0026604,ACC003224,MER064,BR017,2025-09-21 18:34:00,Debit,2221.32,Debit Card,POS,131707.4,129486.07,Success,REF3071367558
TXN0026605,ACC003634,MER053,BR019,2026-02-21 15:43:00,Debit,1413.83,UPI,Mobile Banking,155937.37,154523.55,Success,REF6198286495
TXN0026606,ACC006045,MER071,BR013,2025-05-20 09:10:00,Debit,1998.73,Debit Card,Mobile Banking,94401.45,92402.71,Success,REF9855599023
TXN0026607,ACC000116,MER002,BR020,2025-12-04 02:59:00,Credit,1031.89,Debit Card,POS,88726.07,89757.96,Success,REF5829568496
TXN0026608,ACC005323,MER089,BR005,2025-03-17 20:03:00,Debit,3215.1,UPI,POS,694.64,0.0,Success,REF6594862942
TXN0026609,ACC005662,MER019,BR016,2026-03-23 02:25:00,Debit,2389.58,NEFT,Mobile Banking,107213.69,104824.11,Success,REF4333384903
TXN0026610,ACC003823,MER098,BR024,2025-11-07 11:00:00,Debit,7518.66,UPI,Mobile Banking,195018.2,187499.54,Success,REF6218769944
TXN0026611,ACC002919,MER008,BR005,2025-03-18 04:17:00,Debit,822.73,NEFT,Mobile Banking,93395.42,92572.69,Success,REF8280149752
TXN0026612,ACC002983,MER030,BR003,2026-05-30 09:57:00,Debit,1368.47,Credit Card,Mobile Banking,149041.17,147672.69,Success,REF3085919238
TXN0026613,ACC000443,MER002,BR022,2026-06-19 21:58:00,Credit,2518.68,IMPS,POS,55520.75,58039.43,Success,REF6349073963
TXN0026614,ACC001545,MER001,BR024,2025-10-29 12:02:00,Debit,3476.8,Debit Card,Mobile Banking,265645.91,262169.11,Success,REF6289516645
TXN0026615,ACC003163,MER001,BR005,2026-01-18 22:10:00,Debit,1592.19,UPI,POS,206080.28,204488.09,Success,REF7960600123
TXN0026616,ACC002673,MER042,BR022,2025-03-05 13:56:00,Debit,5573.5,UPI,POS,82821.22,77247.72,Success,REF7449831912
TXN0026617,ACC002380,MER013,BR010,2026-02-24 15:04:00,Debit,1392.04,UPI,Internet Banking,163277.91,161885.87,Success,REF2528520517
TXN0026618,ACC001647,MER002,BR004,2025-05-18 04:55:00,Credit,1032.53,UPI,Internet Banking,130351.32,131383.85,Success,REF9886091408
TXN0026619,ACC003254,MER100,BR020,2026-03-01 22:55:00,Debit,987.08,UPI,Mobile Banking,207678.85,206691.78,Failed,REF6692944215
TXN0026620,ACC003607,MER091,BR021,2025-10-14 05:26:00,Debit,1373.81,Debit Card,POS,89791.97,88418.15,Success,REF2074180243
TXN0026621,ACC002358,MER020,BR004,2025-04-09 13:28:00,Debit,1042.41,UPI,POS,26320.47,25278.06,Success,REF4750385392
TXN0026622,ACC001517,MER023,BR015,2025-01-13 00:39:00,Debit,3623.79,UPI,POS,233011.76,229387.97,Success,REF7802262402
TXN0026623,ACC005610,MER002,BR013,2025-10-02 18:13:00,Credit,1682.22,IMPS,Internet Banking,29608.76,31290.98,Success,REF3612543811
TXN0026624,ACC002177,MER111,BR015,2026-01-09 23:22:00,Debit,6000.74,Debit Card,POS,76147.07,70146.33,Success,REF9386272017
TXN0026625,ACC001424,MER015,BR004,2025-09-08 09:05:00,Debit,1642.68,NEFT,POS,35615.41,33972.74,Success,REF3585823655
TXN0026626,ACC003846,MER002,BR002,2026-03-14 02:41:00,Credit,1337.31,Credit Card,POS,64844.48,66181.79,Success,REF5958748916
TXN0026627,ACC001342,MER074,BR019,2026-08-14 14:20:00,Debit,360.84,NEFT,POS,40799.14,40438.3,Success,REF6432108333
TXN0026628,ACC002445,MER001,BR005,2025-03-09 02:36:00,Debit,4055.08,UPI,Internet Banking,185283.3,181228.22,Success,REF1848615419
TXN0026629,ACC002735,MER062,BR022,2025-12-07 08:20:00,Debit,1056.46,UPI,Mobile Banking,71098.97,70042.51,Success,REF7501249933
TXN0026630,ACC004407,MER118,BR003,2025-06-30 04:04:00,Debit,1378.4,UPI,Mobile Banking,130677.69,129299.29,Success,REF3140451306
TXN0026631,ACC002195,MER002,BR011,2026-03-17 00:29:00,Credit,324.87,UPI,ATM,63132.55,63457.42,Success,REF1947884728
TXN0026632,ACC001212,MER120,BR025,2025-07-28 01:30:00,Debit,303.17,Debit Card,ATM,137773.68,137470.51,Success,REF8567224742
TXN0026633,ACC004543,MER062,BR021,2025-02-10 02:40:00,Debit,1930.28,UPI,Internet Banking,137741.18,135810.91,Success,REF7862141027
TXN0026634,ACC002602,MER002,BR015,2026-04-16 20:01:00,Debit,7886.74,IMPS,Internet Banking,153550.23,145663.49,Success,REF1080988019
TXN0026635,ACC003034,MER002,BR019,2026-02-04 02:30:00,Credit,2256.2,NEFT,POS,65182.23,67438.43,Failed,REF1708358137
TXN0026636,ACC000803,MER014,BR024,2026-03-27 03:10:00,Debit,611.56,Credit Card,Mobile Banking,80238.31,79626.74,Success,REF9094624557
TXN0026637,ACC000148,MER058,BR013,2025-06-23 08:49:00,Debit,2604.42,IMPS,Mobile Banking,66037.1,63432.68,Success,REF1388073376
TXN0026638,ACC000337,MER023,BR009,2025-11-07 12:45:00,Debit,1286.55,UPI,POS,180529.19,179242.63,Success,REF4834320642
TXN0026639,ACC001178,MER002,BR005,2026-01-19 08:24:00,Credit,1647.67,NEFT,Mobile Banking,43462.55,45110.22,Success,REF9744064773
TXN0026640,ACC000093,MER034,BR012,2025-06-16 08:23:00,Debit,4234.12,UPI,Internet Banking,49174.12,44940.0,Success,REF6477683160
TXN0026641,ACC002366,MER066,BR010,2025-10-19 09:56:00,Debit,736.81,Credit Card,Mobile Banking,117793.13,117056.32,Success,REF5769096491
TXN0026642,ACC005557,MER069,BR017,2026-03-13 18:02:00,Debit,2391.37,Debit Card,Mobile Banking,133959.22,131567.85,Success,REF8723375035
TXN0026643,ACC005629,MER028,BR003,2025-07-04 08:28:00,Debit,258.61,UPI,Mobile Banking,80448.73,80190.12,Success,REF2584840316
TXN0026644,ACC000611,MER009,BR014,2025-07-21 05:47:00,Debit,1591.0,Debit Card,Internet Banking,162742.58,161151.58,Success,REF2645622934
TXN0026645,ACC001253,MER087,BR015,2025-10-15 00:37:00,Debit,913.65,Debit Card,ATM,181712.75,180799.1,Success,REF5298238995
TXN0026646,ACC004890,MER081,BR001,2026-06-29 13:29:00,Debit,2275.96,UPI,POS,136833.87,134557.91,Success,REF6503024067
TXN0026647,ACC004842,MER001,BR007,2025-03-01 13:58:00,Credit,40968.43,NEFT,Internet Banking,125005.34,165973.77,Success,REF7935087345
TXN0026648,ACC005950,MER060,BR023,2026-06-23 09:32:00,Debit,1734.25,Credit Card,ATM,110316.09,108581.84,Success,REF4927996372
TXN0026649,ACC003357,MER028,BR022,2026-07-02 08:21:00,Debit,629.34,UPI,Mobile Banking,52018.35,51389.01,Success,REF7757787601
